8.51865 -1909.88 -1671.14 -1432.41 -1193.67 -954.94 -716.205 -477.47 -238.735 0 238.735 477.47 716.205 954.94 1193.67 1432.41 1671.14 1909.88 
8.51877 -1909.91 -1671.17 -1432.43 -1193.69 -954.953 -716.215 -477.476 -238.738 0 238.738 477.476 716.215 954.953 1193.69 1432.43 1671.17 1909.91 
8.51889 -1909.93 -1671.19 -1432.45 -1193.71 -954.966 -716.224 -477.483 -238.741 0 238.741 477.483 716.224 954.966 1193.71 1432.45 1671.19 1909.93 
8.519 -1909.96 -1671.21 -1432.47 -1193.72 -954.979 -716.234 -477.489 -238.745 0 238.745 477.489 716.234 954.979 1193.72 1432.47 1671.21 1909.96 
8.51912 -1909.98 -1671.24 -1432.49 -1193.74 -954.992 -716.244 -477.496 -238.748 0 238.748 477.496 716.244 954.992 1193.74 1432.49 1671.24 1909.98 
8.51924 -1910.01 -1671.26 -1432.51 -1193.76 -955.005 -716.254 -477.503 -238.751 0 238.751 477.503 716.254 955.005 1193.76 1432.51 1671.26 1910.01 
8.51935 -1910.04 -1671.28 -1432.53 -1193.77 -955.018 -716.264 -477.509 -238.755 0 238.755 477.509 716.264 955.018 1193.77 1432.53 1671.28 1910.04 
8.51947 -1910.06 -1671.31 -1432.55 -1193.79 -955.032 -716.274 -477.516 -238.758 0 238.758 477.516 716.274 955.032 1193.79 1432.55 1671.31 1910.06 
8.51959 -1910.09 -1671.33 -1432.57 -1193.81 -955.045 -716.284 -477.522 -238.761 0 238.761 477.522 716.284 955.045 1193.81 1432.57 1671.33 1910.09 
8.51971 -1910.12 -1671.35 -1432.59 -1193.82 -955.058 -716.293 -477.529 -238.764 0 238.764 477.529 716.293 955.058 1193.82 1432.59 1671.35 1910.12 
8.51982 -1910.14 -1671.37 -1432.61 -1193.84 -955.071 -716.303 -477.536 -238.768 0 238.768 477.536 716.303 955.071 1193.84 1432.61 1671.37 1910.14 
8.51994 -1910.17 -1671.4 -1432.63 -1193.86 -955.084 -716.313 -477.542 -238.771 0 238.771 477.542 716.313 955.084 1193.86 1432.63 1671.4 1910.17 
8.52006 -1910.19 -1671.42 -1432.65 -1193.87 -955.097 -716.323 -477.549 -238.774 0 238.774 477.549 716.323 955.097 1193.87 1432.65 1671.42 1910.19 
8.52018 -1910.22 -1671.44 -1432.67 -1193.89 -955.11 -716.333 -477.555 -238.778 0 238.778 477.555 716.333 955.11 1193.89 1432.67 1671.44 1910.22 
8.52029 -1910.25 -1671.47 -1432.69 -1193.9 -955.124 -716.343 -477.562 -238.781 0 238.781 477.562 716.343 955.124 1193.9 1432.69 1671.47 1910.25 
8.52041 -1910.27 -1671.49 -1432.71 -1193.92 -955.137 -716.353 -477.568 -238.784 0 238.784 477.568 716.353 955.137 1193.92 1432.71 1671.49 1910.27 
8.52053 -1910.3 -1671.51 -1432.72 -1193.94 -955.15 -716.362 -477.575 -238.787 0 238.787 477.575 716.362 955.15 1193.94 1432.72 1671.51 1910.3 
8.52065 -1910.33 -1671.54 -1432.74 -1193.95 -955.163 -716.372 -477.582 -238.791 0 238.791 477.582 716.372 955.163 1193.95 1432.74 1671.54 1910.33 
8.52076 -1910.35 -1671.56 -1432.76 -1193.97 -955.176 -716.382 -477.588 -238.794 0 238.794 477.588 716.382 955.176 1193.97 1432.76 1671.56 1910.35 
8.52088 -1910.38 -1671.58 -1432.78 -1193.99 -955.189 -716.392 -477.595 -238.797 0 238.797 477.595 716.392 955.189 1193.99 1432.78 1671.58 1910.38 
8.521 -1910.41 -1671.6 -1432.8 -1194 -955.203 -716.402 -477.601 -238.801 0 238.801 477.601 716.402 955.203 1194 1432.8 1671.6 1910.41 
8.52111 -1910.43 -1671.63 -1432.82 -1194.02 -955.216 -716.412 -477.608 -238.804 0 238.804 477.608 716.412 955.216 1194.02 1432.82 1671.63 1910.43 
8.52123 -1910.46 -1671.65 -1432.84 -1194.04 -955.229 -716.422 -477.614 -238.807 0 238.807 477.614 716.422 955.229 1194.04 1432.84 1671.65 1910.46 
8.52135 -1910.48 -1671.67 -1432.86 -1194.05 -955.242 -716.431 -477.621 -238.81 0 238.81 477.621 716.431 955.242 1194.05 1432.86 1671.67 1910.48 
8.52147 -1910.51 -1671.7 -1432.88 -1194.07 -955.255 -716.441 -477.628 -238.814 0 238.814 477.628 716.441 955.255 1194.07 1432.88 1671.7 1910.51 
8.52158 -1910.54 -1671.72 -1432.9 -1194.09 -955.268 -716.451 -477.634 -238.817 0 238.817 477.634 716.451 955.268 1194.09 1432.9 1671.72 1910.54 
8.5217 -1910.56 -1671.74 -1432.92 -1194.1 -955.281 -716.461 -477.641 -238.82 0 238.82 477.641 716.461 955.281 1194.1 1432.92 1671.74 1910.56 
8.52182 -1910.59 -1671.77 -1432.94 -1194.12 -955.295 -716.471 -477.647 -238.824 0 238.824 477.647 716.471 955.295 1194.12 1432.94 1671.77 1910.59 
8.52194 -1910.62 -1671.79 -1432.96 -1194.13 -955.308 -716.481 -477.654 -238.827 0 238.827 477.654 716.481 955.308 1194.13 1432.96 1671.79 1910.62 
8.52205 -1910.64 -1671.81 -1432.98 -1194.15 -955.321 -716.491 -477.66 -238.83 0 238.83 477.66 716.491 955.321 1194.15 1432.98 1671.81 1910.64 
8.52217 -1910.67 -1671.83 -1433 -1194.17 -955.334 -716.501 -477.667 -238.834 0 238.834 477.667 716.501 955.334 1194.17 1433 1671.83 1910.67 
8.52229 -1910.69 -1671.86 -1433.02 -1194.18 -955.347 -716.51 -477.674 -238.837 0 238.837 477.674 716.51 955.347 1194.18 1433.02 1671.86 1910.69 
8.5224 -1910.72 -1671.88 -1433.04 -1194.2 -955.36 -716.52 -477.68 -238.84 0 238.84 477.68 716.52 955.36 1194.2 1433.04 1671.88 1910.72 
8.52252 -1910.75 -1671.9 -1433.06 -1194.22 -955.373 -716.53 -477.687 -238.843 0 238.843 477.687 716.53 955.373 1194.22 1433.06 1671.9 1910.75 
8.52264 -1910.77 -1671.93 -1433.08 -1194.23 -955.387 -716.54 -477.693 -238.847 0 238.847 477.693 716.54 955.387 1194.23 1433.08 1671.93 1910.77 
8.52276 -1910.8 -1671.95 -1433.1 -1194.25 -955.4 -716.55 -477.7 -238.85 0 238.85 477.7 716.55 955.4 1194.25 1433.1 1671.95 1910.8 
8.52287 -1910.83 -1671.97 -1433.12 -1194.27 -955.413 -716.56 -477.706 -238.853 0 238.853 477.706 716.56 955.413 1194.27 1433.12 1671.97 1910.83 
8.52299 -1910.85 -1672 -1433.14 -1194.28 -955.426 -716.57 -477.713 -238.857 0 238.857 477.713 716.57 955.426 1194.28 1433.14 1672 1910.85 
8.52311 -1910.88 -1672.02 -1433.16 -1194.3 -955.439 -716.579 -477.72 -238.86 0 238.86 477.72 716.579 955.439 1194.3 1433.16 1672.02 1910.88 
8.52323 -1910.9 -1672.04 -1433.18 -1194.32 -955.452 -716.589 -477.726 -238.863 0 238.863 477.726 716.589 955.452 1194.32 1433.18 1672.04 1910.9 
8.52334 -1910.93 -1672.06 -1433.2 -1194.33 -955.466 -716.599 -477.733 -238.866 0 238.866 477.733 716.599 955.466 1194.33 1433.2 1672.06 1910.93 
8.52346 -1910.96 -1672.09 -1433.22 -1194.35 -955.479 -716.609 -477.739 -238.87 0 238.87 477.739 716.609 955.479 1194.35 1433.22 1672.09 1910.96 
8.52358 -1910.98 -1672.11 -1433.24 -1194.36 -955.492 -716.619 -477.746 -238.873 0 238.873 477.746 716.619 955.492 1194.36 1433.24 1672.11 1910.98 
8.5237 -1911.01 -1672.13 -1433.26 -1194.38 -955.505 -716.629 -477.752 -238.876 0 238.876 477.752 716.629 955.505 1194.38 1433.26 1672.13 1911.01 
8.52381 -1911.04 -1672.16 -1433.28 -1194.4 -955.518 -716.639 -477.759 -238.88 0 238.88 477.759 716.639 955.518 1194.4 1433.28 1672.16 1911.04 
8.52393 -1911.06 -1672.18 -1433.3 -1194.41 -955.531 -716.648 -477.766 -238.883 0 238.883 477.766 716.648 955.531 1194.41 1433.3 1672.18 1911.06 
8.52405 -1911.09 -1672.2 -1433.32 -1194.43 -955.544 -716.658 -477.772 -238.886 0 238.886 477.772 716.658 955.544 1194.43 1433.32 1672.2 1911.09 
8.52416 -1911.12 -1672.23 -1433.34 -1194.45 -955.558 -716.668 -477.779 -238.889 0 238.889 477.779 716.668 955.558 1194.45 1433.34 1672.23 1911.12 
8.52428 -1911.14 -1672.25 -1433.36 -1194.46 -955.571 -716.678 -477.785 -238.893 0 238.893 477.785 716.678 955.571 1194.46 1433.36 1672.25 1911.14 
8.5244 -1911.17 -1672.27 -1433.38 -1194.48 -955.584 -716.688 -477.792 -238.896 0 238.896 477.792 716.688 955.584 1194.48 1433.38 1672.27 1911.17 
8.52452 -1911.19 -1672.29 -1433.4 -1194.5 -955.597 -716.698 -477.799 -238.899 0 238.899 477.799 716.698 955.597 1194.5 1433.4 1672.29 1911.19 
8.52463 -1911.22 -1672.32 -1433.42 -1194.51 -955.61 -716.708 -477.805 -238.903 0 238.903 477.805 716.708 955.61 1194.51 1433.42 1672.32 1911.22 
8.52475 -1911.25 -1672.34 -1433.43 -1194.53 -955.623 -716.717 -477.812 -238.906 0 238.906 477.812 716.717 955.623 1194.53 1433.43 1672.34 1911.25 
8.52487 -1911.27 -1672.36 -1433.45 -1194.55 -955.636 -716.727 -477.818 -238.909 0 238.909 477.818 716.727 955.636 1194.55 1433.45 1672.36 1911.27 
8.52499 -1911.3 -1672.39 -1433.47 -1194.56 -955.65 -716.737 -477.825 -238.912 0 238.912 477.825 716.737 955.65 1194.56 1433.47 1672.39 1911.3 
8.5251 -1911.33 -1672.41 -1433.49 -1194.58 -955.663 -716.747 -477.831 -238.916 0 238.916 477.831 716.747 955.663 1194.58 1433.49 1672.41 1911.33 
8.52522 -1911.35 -1672.43 -1433.51 -1194.59 -955.676 -716.757 -477.838 -238.919 0 238.919 477.838 716.757 955.676 1194.59 1433.51 1672.43 1911.35 
8.52534 -1911.38 -1672.46 -1433.53 -1194.61 -955.689 -716.767 -477.845 -238.922 0 238.922 477.845 716.767 955.689 1194.61 1433.53 1672.46 1911.38 
8.52545 -1911.4 -1672.48 -1433.55 -1194.63 -955.702 -716.777 -477.851 -238.926 0 238.926 477.851 716.777 955.702 1194.63 1433.55 1672.48 1911.4 
8.52557 -1911.43 -1672.5 -1433.57 -1194.64 -955.715 -716.787 -477.858 -238.929 0 238.929 477.858 716.787 955.715 1194.64 1433.57 1672.5 1911.43 
8.52569 -1911.46 -1672.52 -1433.59 -1194.66 -955.729 -716.796 -477.864 -238.932 0 238.932 477.864 716.796 955.729 1194.66 1433.59 1672.52 1911.46 
8.52581 -1911.48 -1672.55 -1433.61 -1194.68 -955.742 -716.806 -477.871 -238.935 0 238.935 477.871 716.806 955.742 1194.68 1433.61 1672.55 1911.48 
8.52592 -1911.51 -1672.57 -1433.63 -1194.69 -955.755 -716.816 -477.877 -238.939 0 238.939 477.877 716.816 955.755 1194.69 1433.63 1672.57 1911.51 
8.52604 -1911.54 -1672.59 -1433.65 -1194.71 -955.768 -716.826 -477.884 -238.942 0 238.942 477.884 716.826 955.768 1194.71 1433.65 1672.59 1911.54 
8.52616 -1911.56 -1672.62 -1433.67 -1194.73 -955.781 -716.836 -477.891 -238.945 0 238.945 477.891 716.836 955.781 1194.73 1433.67 1672.62 1911.56 
8.52628 -1911.59 -1672.64 -1433.69 -1194.74 -955.794 -716.846 -477.897 -238.949 0 238.949 477.897 716.846 955.794 1194.74 1433.69 1672.64 1911.59 
8.52639 -1911.61 -1672.66 -1433.71 -1194.76 -955.807 -716.856 -477.904 -238.952 0 238.952 477.904 716.856 955.807 1194.76 1433.71 1672.66 1911.61 
8.52651 -1911.64 -1672.69 -1433.73 -1194.78 -955.821 -716.865 -477.91 -238.955 0 238.955 477.91 716.865 955.821 1194.78 1433.73 1672.69 1911.64 
8.52663 -1911.67 -1672.71 -1433.75 -1194.79 -955.834 -716.875 -477.917 -238.958 0 238.958 477.917 716.875 955.834 1194.79 1433.75 1672.71 1911.67 
8.52674 -1911.69 -1672.73 -1433.77 -1194.81 -955.847 -716.885 -477.923 -238.962 0 238.962 477.923 716.885 955.847 1194.81 1433.77 1672.73 1911.69 
8.52686 -1911.72 -1672.76 -1433.79 -1194.83 -955.86 -716.895 -477.93 -238.965 0 238.965 477.93 716.895 955.86 1194.83 1433.79 1672.76 1911.72 
8.52698 -1911.75 -1672.78 -1433.81 -1194.84 -955.873 -716.905 -477.937 -238.968 0 238.968 477.937 716.905 955.873 1194.84 1433.81 1672.78 1911.75 
8.5271 -1911.77 -1672.8 -1433.83 -1194.86 -955.886 -716.915 -477.943 -238.972 0 238.972 477.943 716.915 955.886 1194.86 1433.83 1672.8 1911.77 
8.52721 -1911.8 -1672.82 -1433.85 -1194.87 -955.899 -716.925 -477.95 -238.975 0 238.975 477.95 716.925 955.899 1194.87 1433.85 1672.82 1911.8 
8.52733 -1911.83 -1672.85 -1433.87 -1194.89 -955.913 -716.934 -477.956 -238.978 0 238.978 477.956 716.934 955.913 1194.89 1433.87 1672.85 1911.83 
8.52745 -1911.85 -1672.87 -1433.89 -1194.91 -955.926 -716.944 -477.963 -238.981 0 238.981 477.963 716.944 955.926 1194.91 1433.89 1672.87 1911.85 
8.52757 -1911.88 -1672.89 -1433.91 -1194.92 -955.939 -716.954 -477.969 -238.985 0 238.985 477.969 716.954 955.939 1194.92 1433.91 1672.89 1911.88 
8.52768 -1911.9 -1672.92 -1433.93 -1194.94 -955.952 -716.964 -477.976 -238.988 0 238.988 477.976 716.964 955.952 1194.94 1433.93 1672.92 1911.9 
8.5278 -1911.93 -1672.94 -1433.95 -1194.96 -955.965 -716.974 -477.983 -238.991 0 238.991 477.983 716.974 955.965 1194.96 1433.95 1672.94 1911.93 
8.52792 -1911.96 -1672.96 -1433.97 -1194.97 -955.978 -716.984 -477.989 -238.995 0 238.995 477.989 716.984 955.978 1194.97 1433.97 1672.96 1911.96 
8.52804 -1911.98 -1672.99 -1433.99 -1194.99 -955.992 -716.994 -477.996 -238.998 0 238.998 477.996 716.994 955.992 1194.99 1433.99 1672.99 1911.98 
8.52815 -1912.01 -1673.01 -1434.01 -1195.01 -956.005 -717.003 -478.002 -239.001 0 239.001 478.002 717.003 956.005 1195.01 1434.01 1673.01 1912.01 
8.52827 -1912.04 -1673.03 -1434.03 -1195.02 -956.018 -717.013 -478.009 -239.004 0 239.004 478.009 717.013 956.018 1195.02 1434.03 1673.03 1912.04 
8.52839 -1912.06 -1673.05 -1434.05 -1195.04 -956.031 -717.023 -478.015 -239.008 0 239.008 478.015 717.023 956.031 1195.04 1434.05 1673.05 1912.06 
8.5285 -1912.09 -1673.08 -1434.07 -1195.06 -956.044 -717.033 -478.022 -239.011 0 239.011 478.022 717.033 956.044 1195.06 1434.07 1673.08 1912.09 
8.52862 -1912.11 -1673.1 -1434.09 -1195.07 -956.057 -717.043 -478.029 -239.014 0 239.014 478.029 717.043 956.057 1195.07 1434.09 1673.1 1912.11 
8.52874 -1912.14 -1673.12 -1434.11 -1195.09 -956.07 -717.053 -478.035 -239.018 0 239.018 478.035 717.053 956.07 1195.09 1434.11 1673.12 1912.14 
8.52886 -1912.17 -1673.15 -1434.13 -1195.1 -956.084 -717.063 -478.042 -239.021 0 239.021 478.042 717.063 956.084 1195.1 1434.13 1673.15 1912.17 
8.52897 -1912.19 -1673.17 -1434.15 -1195.12 -956.097 -717.073 -478.048 -239.024 0 239.024 478.048 717.073 956.097 1195.12 1434.15 1673.17 1912.19 
8.52909 -1912.22 -1673.19 -1434.16 -1195.14 -956.11 -717.082 -478.055 -239.027 0 239.027 478.055 717.082 956.11 1195.14 1434.16 1673.19 1912.22 
8.52921 -1912.25 -1673.22 -1434.18 -1195.15 -956.123 -717.092 -478.062 -239.031 0 239.031 478.062 717.092 956.123 1195.15 1434.18 1673.22 1912.25 
8.52933 -1912.27 -1673.24 -1434.2 -1195.17 -956.136 -717.102 -478.068 -239.034 0 239.034 478.068 717.102 956.136 1195.17 1434.2 1673.24 1912.27 
8.52944 -1912.3 -1673.26 -1434.22 -1195.19 -956.149 -717.112 -478.075 -239.037 0 239.037 478.075 717.112 956.149 1195.19 1434.22 1673.26 1912.3 
8.52956 -1912.32 -1673.28 -1434.24 -1195.2 -956.162 -717.122 -478.081 -239.041 0 239.041 478.081 717.122 956.162 1195.2 1434.24 1673.28 1912.32 
8.52968 -1912.35 -1673.31 -1434.26 -1195.22 -956.176 -717.132 -478.088 -239.044 0 239.044 478.088 717.132 956.176 1195.22 1434.26 1673.31 1912.35 
8.52979 -1912.38 -1673.33 -1434.28 -1195.24 -956.189 -717.142 -478.094 -239.047 0 239.047 478.094 717.142 956.189 1195.24 1434.28 1673.33 1912.38 
8.52991 -1912.4 -1673.35 -1434.3 -1195.25 -956.202 -717.151 -478.101 -239.05 0 239.05 478.101 717.151 956.202 1195.25 1434.3 1673.35 1912.4 
8.53003 -1912.43 -1673.38 -1434.32 -1195.27 -956.215 -717.161 -478.108 -239.054 0 239.054 478.108 717.161 956.215 1195.27 1434.32 1673.38 1912.43 
8.53015 -1912.46 -1673.4 -1434.34 -1195.29 -956.228 -717.171 -478.114 -239.057 0 239.057 478.114 717.171 956.228 1195.29 1434.34 1673.4 1912.46 
8.53026 -1912.48 -1673.42 -1434.36 -1195.3 -956.241 -717.181 -478.121 -239.06 0 239.06 478.121 717.181 956.241 1195.3 1434.36 1673.42 1912.48 
8.53038 -1912.51 -1673.45 -1434.38 -1195.32 -956.254 -717.191 -478.127 -239.064 0 239.064 478.127 717.191 956.254 1195.32 1434.38 1673.45 1912.51 
8.5305 -1912.54 -1673.47 -1434.4 -1195.33 -956.268 -717.201 -478.134 -239.067 0 239.067 478.134 717.201 956.268 1195.33 1434.4 1673.47 1912.54 
8.53062 -1912.56 -1673.49 -1434.42 -1195.35 -956.281 -717.211 -478.14 -239.07 0 239.07 478.14 717.211 956.281 1195.35 1434.42 1673.49 1912.56 
8.53073 -1912.59 -1673.51 -1434.44 -1195.37 -956.294 -717.22 -478.147 -239.073 0 239.073 478.147 717.22 956.294 1195.37 1434.44 1673.51 1912.59 
8.53085 -1912.61 -1673.54 -1434.46 -1195.38 -956.307 -717.23 -478.154 -239.077 0 239.077 478.154 717.23 956.307 1195.38 1434.46 1673.54 1912.61 
8.53097 -1912.64 -1673.56 -1434.48 -1195.4 -956.32 -717.24 -478.16 -239.08 0 239.08 478.16 717.24 956.32 1195.4 1434.48 1673.56 1912.64 
8.53109 -1912.67 -1673.58 -1434.5 -1195.42 -956.333 -717.25 -478.167 -239.083 0 239.083 478.167 717.25 956.333 1195.42 1434.5 1673.58 1912.67 
8.5312 -1912.69 -1673.61 -1434.52 -1195.43 -956.347 -717.26 -478.173 -239.087 0 239.087 478.173 717.26 956.347 1195.43 1434.52 1673.61 1912.69 
8.53132 -1912.72 -1673.63 -1434.54 -1195.45 -956.36 -717.27 -478.18 -239.09 0 239.09 478.18 717.27 956.36 1195.45 1434.54 1673.63 1912.72 
8.53144 -1912.75 -1673.65 -1434.56 -1195.47 -956.373 -717.28 -478.186 -239.093 0 239.093 478.186 717.28 956.373 1195.47 1434.56 1673.65 1912.75 
8.53155 -1912.77 -1673.68 -1434.58 -1195.48 -956.386 -717.289 -478.193 -239.096 0 239.096 478.193 717.289 956.386 1195.48 1434.58 1673.68 1912.77 
8.53167 -1912.8 -1673.7 -1434.6 -1195.5 -956.399 -717.299 -478.2 -239.1 0 239.1 478.2 717.299 956.399 1195.5 1434.6 1673.7 1912.8 
8.53179 -1912.82 -1673.72 -1434.62 -1195.52 -956.412 -717.309 -478.206 -239.103 0 239.103 478.206 717.309 956.412 1195.52 1434.62 1673.72 1912.82 
8.53191 -1912.85 -1673.74 -1434.64 -1195.53 -956.425 -717.319 -478.213 -239.106 0 239.106 478.213 717.319 956.425 1195.53 1434.64 1673.74 1912.85 
8.53202 -1912.88 -1673.77 -1434.66 -1195.55 -956.439 -717.329 -478.219 -239.11 0 239.11 478.219 717.329 956.439 1195.55 1434.66 1673.77 1912.88 
8.53214 -1912.9 -1673.79 -1434.68 -1195.56 -956.452 -717.339 -478.226 -239.113 0 239.113 478.226 717.339 956.452 1195.56 1434.68 1673.79 1912.9 
8.53226 -1912.93 -1673.81 -1434.7 -1195.58 -956.465 -717.349 -478.232 -239.116 0 239.116 478.232 717.349 956.465 1195.58 1434.7 1673.81 1912.93 
8.53238 -1912.96 -1673.84 -1434.72 -1195.6 -956.478 -717.359 -478.239 -239.12 0 239.12 478.239 717.359 956.478 1195.6 1434.72 1673.84 1912.96 
8.53249 -1912.98 -1673.86 -1434.74 -1195.61 -956.491 -717.368 -478.246 -239.123 0 239.123 478.246 717.368 956.491 1195.61 1434.74 1673.86 1912.98 
8.53261 -1913.01 -1673.88 -1434.76 -1195.63 -956.504 -717.378 -478.252 -239.126 0 239.126 478.252 717.378 956.504 1195.63 1434.76 1673.88 1913.01 
8.53273 -1913.03 -1673.91 -1434.78 -1195.65 -956.517 -717.388 -478.259 -239.129 0 239.129 478.259 717.388 956.517 1195.65 1434.78 1673.91 1913.03 
8.53284 -1913.06 -1673.93 -1434.8 -1195.66 -956.531 -717.398 -478.265 -239.133 0 239.133 478.265 717.398 956.531 1195.66 1434.8 1673.93 1913.06 
8.53296 -1913.09 -1673.95 -1434.82 -1195.68 -956.544 -717.408 -478.272 -239.136 0 239.136 478.272 717.408 956.544 1195.68 1434.82 1673.95 1913.09 
8.53308 -1913.11 -1673.97 -1434.84 -1195.7 -956.557 -717.418 -478.278 -239.139 0 239.139 478.278 717.418 956.557 1195.7 1434.84 1673.97 1913.11 
8.5332 -1913.14 -1674 -1434.86 -1195.71 -956.57 -717.428 -478.285 -239.143 0 239.143 478.285 717.428 956.57 1195.71 1434.86 1674 1913.14 
8.53331 -1913.17 -1674.02 -1434.87 -1195.73 -956.583 -717.437 -478.292 -239.146 0 239.146 478.292 717.437 956.583 1195.73 1434.87 1674.02 1913.17 
8.53343 -1913.19 -1674.04 -1434.89 -1195.75 -956.596 -717.447 -478.298 -239.149 0 239.149 478.298 717.447 956.596 1195.75 1434.89 1674.04 1913.19 
8.53355 -1913.22 -1674.07 -1434.91 -1195.76 -956.61 -717.457 -478.305 -239.152 0 239.152 478.305 717.457 956.61 1195.76 1434.91 1674.07 1913.22 
8.53367 -1913.25 -1674.09 -1434.93 -1195.78 -956.623 -717.467 -478.311 -239.156 0 239.156 478.311 717.467 956.623 1195.78 1434.93 1674.09 1913.25 
8.53378 -1913.27 -1674.11 -1434.95 -1195.79 -956.636 -717.477 -478.318 -239.159 0 239.159 478.318 717.477 956.636 1195.79 1434.95 1674.11 1913.27 
8.5339 -1913.3 -1674.14 -1434.97 -1195.81 -956.649 -717.487 -478.324 -239.162 0 239.162 478.324 717.487 956.649 1195.81 1434.97 1674.14 1913.3 
8.53402 -1913.32 -1674.16 -1434.99 -1195.83 -956.662 -717.497 -478.331 -239.166 0 239.166 478.331 717.497 956.662 1195.83 1434.99 1674.16 1913.32 
8.53413 -1913.35 -1674.18 -1435.01 -1195.84 -956.675 -717.506 -478.338 -239.169 0 239.169 478.338 717.506 956.675 1195.84 1435.01 1674.18 1913.35 
8.53425 -1913.38 -1674.2 -1435.03 -1195.86 -956.688 -717.516 -478.344 -239.172 0 239.172 478.344 717.516 956.688 1195.86 1435.03 1674.2 1913.38 
8.53437 -1913.4 -1674.23 -1435.05 -1195.88 -956.702 -717.526 -478.351 -239.175 0 239.175 478.351 717.526 956.702 1195.88 1435.05 1674.23 1913.4 
8.53449 -1913.43 -1674.25 -1435.07 -1195.89 -956.715 -717.536 -478.357 -239.179 0 239.179 478.357 717.536 956.715 1195.89 1435.07 1674.25 1913.43 
8.5346 -1913.46 -1674.27 -1435.09 -1195.91 -956.728 -717.546 -478.364 -239.182 0 239.182 478.364 717.546 956.728 1195.91 1435.09 1674.27 1913.46 
8.53472 -1913.48 -1674.3 -1435.11 -1195.93 -956.741 -717.556 -478.371 -239.185 0 239.185 478.371 717.556 956.741 1195.93 1435.11 1674.3 1913.48 
8.53484 -1913.51 -1674.32 -1435.13 -1195.94 -956.754 -717.566 -478.377 -239.189 0 239.189 478.377 717.566 956.754 1195.94 1435.13 1674.32 1913.51 
8.53496 -1913.53 -1674.34 -1435.15 -1195.96 -956.767 -717.575 -478.384 -239.192 0 239.192 478.384 717.575 956.767 1195.96 1435.15 1674.34 1913.53 
8.53507 -1913.56 -1674.37 -1435.17 -1195.98 -956.78 -717.585 -478.39 -239.195 0 239.195 478.39 717.585 956.78 1195.98 1435.17 1674.37 1913.56 
8.53519 -1913.59 -1674.39 -1435.19 -1195.99 -956.794 -717.595 -478.397 -239.198 0 239.198 478.397 717.595 956.794 1195.99 1435.19 1674.39 1913.59 
8.53531 -1913.61 -1674.41 -1435.21 -1196.01 -956.807 -717.605 -478.403 -239.202 0 239.202 478.403 717.605 956.807 1196.01 1435.21 1674.41 1913.61 
8.53543 -1913.64 -1674.43 -1435.23 -1196.02 -956.82 -717.615 -478.41 -239.205 0 239.205 478.41 717.615 956.82 1196.02 1435.23 1674.43 1913.64 
8.53554 -1913.67 -1674.46 -1435.25 -1196.04 -956.833 -717.625 -478.417 -239.208 0 239.208 478.417 717.625 956.833 1196.04 1435.25 1674.46 1913.67 
8.53566 -1913.69 -1674.48 -1435.27 -1196.06 -956.846 -717.635 -478.423 -239.212 0 239.212 478.423 717.635 956.846 1196.06 1435.27 1674.48 1913.69 
8.53578 -1913.72 -1674.5 -1435.29 -1196.07 -956.859 -717.645 -478.43 -239.215 0 239.215 478.43 717.645 956.859 1196.07 1435.29 1674.5 1913.72 
8.53589 -1913.75 -1674.53 -1435.31 -1196.09 -956.873 -717.654 -478.436 -239.218 0 239.218 478.436 717.654 956.873 1196.09 1435.31 1674.53 1913.75 
8.53601 -1913.77 -1674.55 -1435.33 -1196.11 -956.886 -717.664 -478.443 -239.221 0 239.221 478.443 717.664 956.886 1196.11 1435.33 1674.55 1913.77 
8.53613 -1913.8 -1674.57 -1435.35 -1196.12 -956.899 -717.674 -478.449 -239.225 0 239.225 478.449 717.674 956.899 1196.12 1435.35 1674.57 1913.8 
8.53625 -1913.82 -1674.6 -1435.37 -1196.14 -956.912 -717.684 -478.456 -239.228 0 239.228 478.456 717.684 956.912 1196.14 1435.37 1674.6 1913.82 
8.53636 -1913.85 -1674.62 -1435.39 -1196.16 -956.925 -717.694 -478.463 -239.231 0 239.231 478.463 717.694 956.925 1196.16 1435.39 1674.62 1913.85 
8.53648 -1913.88 -1674.64 -1435.41 -1196.17 -956.938 -717.704 -478.469 -239.235 0 239.235 478.469 717.704 956.938 1196.17 1435.41 1674.64 1913.88 
8.5366 -1913.9 -1674.66 -1435.43 -1196.19 -956.951 -717.714 -478.476 -239.238 0 239.238 478.476 717.714 956.951 1196.19 1435.43 1674.66 1913.9 
8.53672 -1913.93 -1674.69 -1435.45 -1196.21 -956.965 -717.723 -478.482 -239.241 0 239.241 478.482 717.723 956.965 1196.21 1435.45 1674.69 1913.93 
8.53683 -1913.96 -1674.71 -1435.47 -1196.22 -956.978 -717.733 -478.489 -239.244 0 239.244 478.489 717.733 956.978 1196.22 1435.47 1674.71 1913.96 
8.53695 -1913.98 -1674.73 -1435.49 -1196.24 -956.991 -717.743 -478.495 -239.248 0 239.248 478.495 717.743 956.991 1196.24 1435.49 1674.73 1913.98 
8.53707 -1914.01 -1674.76 -1435.51 -1196.26 -957.004 -717.753 -478.502 -239.251 0 239.251 478.502 717.753 957.004 1196.26 1435.51 1674.76 1914.01 
8.53718 -1914.03 -1674.78 -1435.53 -1196.27 -957.017 -717.763 -478.509 -239.254 0 239.254 478.509 717.763 957.017 1196.27 1435.53 1674.78 1914.03 
